#custcode;prodcode;
C0724;P002;
C1003;P009;
C1700;P022;
C1089;P012;
C1877;P020;
C1978;P011;
C0001;P009;
C1750;P007;
C1853;P045;
C1397;P047;
C1984;P010;
C1290;P039;
C1969;P002;
C1366;P024;
C1912;P034;
C1446;P045;
C0651;P001;
C1800;P002;
C1909;P004;
C1071;P034;
C0343;P004;
C1087;P006;
C0890;P037;
C0045;P019;
C1802;P002;
C0210;P009;
C0746;P036;
C1461;P046;
C1362;P040;
C1081;P010;
C0240;P017;
C1318;P007;
C0897;P038;
C0527;P040;
C0816;P001;
C1023;P015;
C1139;P008;
C0051;P012;
C0020;P005;
C1474;P001;
C0771;P039;
C1270;P008;
C1506;P022;
C1959;P050;
C0840;P043;
C0123;P026;
C1299;P008;
C1376;P023;
C1741;P035;
C0733;P050;
C0320;P011;
C1567;P032;
C1294;P048;
C1717;P036;
C1502;P008;
C1796;P037;
C0879;P033;
C1538;P018;
C1776;P026;
C1280;P006;
C1695;P026;
C1650;P042;
C1807;P003;
C1392;P005;
C0684;P042;
C1625;P014;
C1631;P013;
C1299;P001;
C0823;P003;
C0134;P040;
C0295;P002;
C0973;P001;
C1915;P036;
C0355;P009;
C1420;P037;
C0344;P003;
C0480;P050;
C0495;P026;
C0914;P039;
C0068;P006;
C0673;P046;
C1685;P032;
C0618;P018;
C0751;P039;
C0725;P014;
C0067;P043;
C0600;P036;
C0025;P006;
C0518;P040;
C0484;P041;
C1462;P042;
C0829;P017;
C1006;P022;
C0586;P032;
C1360;P006;
C1238;P034;
C1158;P025;
C1080;P037;
C1764;P041;
C1472;P008;
C1578;P036;
C1961;P019;
C1378;P043;
C1414;P019;
C0883;P005;
C1338;P007;
C1885;P023;
C0730;P022;
C1290;P020;
C0204;P026;
C0469;P048;
C0448;P001;
C1957;P049;
C0020;P004;
C1985;P047;
C1882;P028;
C1408;P034;
C1467;P044;
C0593;P034;
C1124;P050;
C1264;P045;
C1739;P034;
C0612;P005;
C1743;P002;
C1665;P015;
C1945;P046;
C1524;P015;
C1309;P023;
C0047;P012;
C1517;P017;
C1491;P044;
C0887;P023;
C1075;P005;
C1122;P049;
C0462;P046;
C1791;P022;
C1002;P004;
C1209;P022;
C0297;P036;
C1558;P023;
C1935;P014;
C0893;P018;
C0953;P017;
C0122;P047;
C1344;P033;
C0137;P039;
C1619;P016;
C1904;P003;
C1809;P019;
C1731;P045;
C1072;P022;
C1715;P010;
C0811;P016;
C0992;P038;
C1270;P006;
C0616;P015;
C0665;P005;
C0539;P014;
C0253;P013;
C0678;P008;
C0200;P010;
C0675;P013;
C1646;P007;
C1784;P047;
C0818;P049;
C0775;P040;
C1793;P037;
C1443;P045;
C0616;P049;
C0303;P017;
C0348;P032;
C0307;P046;
C1899;P014;
C1900;P021;
C0818;P032;
C0046;P026;
C0902;P028;
C0464;P045;
C1246;P006;
C1161;P006;
C1278;P002;
C1331;P047;
C1482;P036;
C0699;P012;
C1507;P010;
C1591;P011;
C1104;P045;
C1762;P013;
C1398;P032;
C0453;P016;
C0169;P017;
C1489;P036;
C1003;P020;
C0104;P030;
C1072;P034;
C0901;P028;
C1281;P010;
C0694;P011;
C0898;P026;
C1621;P009;
C0445;P026;
C1911;P016;
C1244;P033;
C1623;P046;
C0978;P044;
C1200;P047;
C1107;P014;
C1072;P033;
C0098;P013;
C1141;P004;
C0416;P045;
C0550;P028;
C0813;P043;
C0990;P043;
C0527;P050;
C1853;P011;
C0464;P007;
C1596;P011;
C1026;P047;
C0359;P010;
C0618;P034;
C0897;P015;
C0255;P046;
C1794;P043;
C0277;P037;
C1798;P043;
C0038;P009;
C1409;P034;
C0598;P047;
C0093;P025;
C0522;P009;
C0938;P036;
C1989;P004;
C1156;P023;
C0927;P011;
C0658;P026;
C1809;P042;
C1270;P043;
C1523;P050;
C0839;P015;
C1354;P016;
C0598;P049;
C0265;P045;
C1012;P036;
C1392;P014;
C1308;P034;
C0002;P011;
C0205;P010;
C0018;P050;
C0040;P038;
C0477;P001;
C0840;P007;
C1228;P048;
C1370;P050;
C0255;P005;
C1643;P038;
C1911;P034;
C1954;P010;
C1002;P009;
C0717;P017;
C1356;P046;
C1495;P008;
C0491;P038;
C1471;P017;
C0826;P048;
C1622;P007;
C1717;P023;
C1526;P014;
C0690;P010;
C1642;P030;
C0565;P007;
C0839;P008;
C0685;P007;
C0909;P039;
C0111;P033;
C0510;P007;
C1829;P007;
C1508;P006;
C0178;P002;
C1771;P013;
C0341;P006;
C0544;P003;
C1391;P030;
C1599;P037;
C1871;P017;
C0424;P005;
C0733;P001;
C1460;P047;
C0431;P038;
C0937;P041;
C0159;P002;
C0156;P014;
C0343;P044;
C1305;P002;
C1784;P010;
C1768;P043;
C0517;P009;
C1812;P034;
C0718;P017;
C0874;P003;
C1423;P038;
C1497;P011;
C0114;P034;
C1568;P038;
C0337;P039;
C0764;P040;
C1975;P004;
C0642;P033;
C1024;P043;
C1573;P048;
C0488;P003;
C1844;P037;
C1912;P048;
C1403;P018;
C1579;P033;
C0193;P007;
C0095;P048;
C1760;P040;
C1602;P010;
C1917;P015;
C1858;P005;
C1408;P020;
C0864;P015;
C1169;P010;
C0676;P040;
C1608;P042;
C1174;P036;
C1945;P019;
C1240;P001;
C1098;P038;
C1793;P050;
C0043;P010;
C1930;P010;
C0138;P013;
C0308;P033;
C1899;P014;
C0824;P004;
C1429;P042;
C0841;P009;
C0871;P017;
C0054;P012;
C0703;P005;
C0278;P036;
C1641;P003;
C0116;P022;
C0031;P040;
C1457;P041;
C1493;P002;
C1068;P032;
C0756;P009;
C1689;P014;
C0129;P004;
C1899;P014;
C1800;P024;
C1272;P019;
C1292;P003;
C0643;P048;
C0998;P008;
C0747;P042;
C0961;P036;
C1916;P047;
C0761;P001;
C1735;P010;
C1753;P035;
C1310;P024;
C0843;P009;
C1333;P028;
C1075;P045;
C0469;P049;
C1628;P048;
C1680;P029;
C0130;P010;
C0911;P048;
C1985;P032;
C1285;P046;
C1664;P010;
C1382;P049;
C0664;P036;
C0212;P033;
C0877;P012;
C0376;P016;
C0510;P017;
C0242;P015;
C1527;P048;
C0860;P014;
C0693;P023;
C0603;P006;
C1654;P005;
C1923;P005;
C0633;P049;
C1747;P036;
C1438;P043;
C0638;P036;
C1831;P017;
C1142;P004;
C1816;P009;
C0865;P015;
C1879;P003;
C0331;P005;
C1573;P047;
C0290;P007;
C1600;P015;
C0117;P037;
C0410;P037;
C0663;P004;
C0309;P001;
C1874;P019;
C0888;P044;
C1235;P016;
C0364;P034;
C0878;P009;
C0037;P006;
C1350;P015;
C0204;P010;
C0478;P001;
C1307;P009;
C1242;P009;
C1250;P037;
C0922;P029;
C0109;P013;
C1853;P014;
C0152;P039;
C0701;P013;
C1102;P002;
C0159;P050;
C0067;P023;
C0395;P036;
C0163;P020;
C0508;P004;
C0209;P011;
C0212;P007;
C1606;P041;
C1687;P035;
C0107;P032;
C0471;P014;
C0616;P019;
C1976;P004;
C0333;P021;
C0877;P050;
C1358;P017;
C1526;P003;
C0998;P038;
C0036;P002;
C1136;P003;
C1964;P016;
C1738;P034;
C0161;P047;
C1091;P027;
C0619;P015;
C1615;P023;
C0167;P050;
C0534;P048;
C0287;P025;
C1538;P041;
C0139;P043;
C1240;P005;
C1347;P015;
C0678;P005;
C1135;P042;
C1726;P003;
C0278;P021;
C0460;P039;
C1274;P002;
C1107;P045;
C0018;P013;
C1617;P045;
C0269;P009;
C0282;P047;
C0704;P038;
C1660;P013;
C1108;P010;
C1379;P043;
C0592;P033;
C1393;P017;
C1190;P016;
C1814;P003;
C0896;P026;
C1947;P046;
C1186;P015;
C0728;P003;
C1580;P039;
C0382;P011;
C1611;P011;
C0253;P027;
C1051;P038;
C1147;P044;
C0402;P034;
C1589;P008;
C1973;P003;
C0534;P029;
C1309;P004;
C0281;P049;
C1795;P001;
C0223;P006;
C0533;P012;
C1784;P006;
C0077;P037;
C1185;P022;
C1961;P017;
C1410;P036;
C0722;P018;
C1526;P014;
C0653;P038;
C1771;P043;
C0121;P046;
C0094;P005;
C1863;P003;
C0385;P021;
C0160;P038;
C1715;P001;
C1761;P013;
C0313;P050;
C0676;P033;
C0231;P025;
C0460;P007;
C1459;P048;
C1801;P010;
C0826;P011;
C1530;P045;
C1853;P045;
C0266;P046;
C1687;P049;
C0993;P023;
C0975;P045;
C1574;P011;
C0578;P028;
C1200;P019;
C1989;P008;
C0481;P010;
C0066;P016;
C1796;P034;
C0911;P047;
C1285;P038;
C0592;P047;
C1930;P019;
C0881;P029;
C0913;P047;
C1215;P013;
C1803;P007;
C1122;P015;
C1699;P044;
C1588;P036;
C0348;P007;
C1824;P009;
C1134;P048;
C0577;P026;
C1008;P017;
C1343;P014;
C0680;P023;
C1410;P034;
C0767;P041;
C0859;P004;
C0382;P032;
C0658;P003;
C1291;P050;
C1658;P035;
C0834;P004;
C0680;P042;
C0881;P025;
C0534;P013;
C0621;P010;
C1140;P036;
C0568;P032;
C0626;P043;
C1431;P039;
C0764;P037;
C0220;P006;
C1292;P025;
C1676;P010;
C1399;P032;
C0107;P032;
C1038;P014;
C1260;P040;
C1728;P029;
C1352;P016;
C0912;P034;
C1508;P019;
C0721;P019;
C0992;P004;
C1646;P007;
C1086;P005;
C1891;P045;
C0207;P032;
C1949;P013;
C0704;P013;
C0358;P009;
C1207;P002;
C0713;P026;
C1344;P049;
C0174;P002;
C0925;P007;
C0895;P025;
C1459;P047;
C1300;P038;
C0677;P001;
C0064;P031;
C0810;P014;
C0242;P036;
C1260;P040;
C0588;P032;
C1700;P006;
C1440;P044;
C0473;P040;
C1216;P002;
C1560;P015;
C0242;P002;
C1175;P034;
C0800;P002;
C0602;P014;
C1031;P017;
C1295;P049;
C1082;P013;
C0885;P046;
C1470;P047;
C0409;P006;
C0501;P028;
C1870;P027;
C0220;P008;
C1436;P043;
C0752;P040;
C0672;P010;
C0898;P026;
C1805;P002;
C0024;P021;
C0407;P024;
C1664;P003;
C1897;P034;
C0165;P049;
C0477;P001;
C1052;P008;
C0987;P036;
C0389;P049;
C0337;P007;
C1249;P037;
C0829;P012;
C1723;P026;
C0197;P019;
C0868;P030;
C0328;P008;
C0960;P047;
C0746;P032;
C0784;P008;
C0385;P021;
C1412;P040;
C1893;P028;
C1043;P045;
C1109;P011;
C1579;P047;
C0027;P016;
C0130;P033;
C1427;P039;
C0483;P003;
C0398;P016;
C0144;P004;
C1685;P031;
C0644;P032;
C1786;P047;
C0152;P009;
C1993;P040;
C1050;P037;
C0320;P023;
C0112;P034;
C1282;P028;
C1622;P010;
C0911;P033;
C1636;P050;
C0688;P043;
C1257;P015;
C0949;P017;
C1197;P038;
C1696;P047;
C1896;P007;
C1314;P004;
C0044;P011;
C0925;P038;
C1688;P033;
C1564;P002;
C1352;P014;
C0371;P016;
C1086;P003;
C0464;P041;
C0782;P005;
C1369;P002;
C1866;P016;
C0056;P019;
C1585;P050;
C0567;P023;
C1407;P034;
C0942;P008;
C1339;P011;
C1844;P042;
C1867;P005;
C0797;P032;
C1681;P006;
C1857;P011;
C1398;P017;
C1463;P047;
C1033;P040;
C1577;P017;
C0992;P004;
C1660;P006;
C1510;P036;
C1671;P034;
C1230;P032;
C0770;P039;
C1921;P043;
C1106;P011;
C0631;P044;
C0793;P005;
C0723;P050;
C1068;P034;
C1919;P037;
C1891;P024;
C1025;P032;
C1845;P011;
C1618;P045;
C0635;P029;
C1660;P006;
C0761;P045;
C0821;P047;
C1857;P005;
C0809;P015;
C0371;P016;
C0323;P016;
C0866;P016;
C1925;P021;
C1001;P044;
C1382;P029;
C0651;P026;
C1941;P041;
C1685;P024;
C0267;P040;
C1857;P050;
C0398;P022;
C1870;P033;
C0488;P012;
C1343;P014;
C0475;P014;
C0083;P022;
C0219;P004;
C1426;P049;
C0970;P041;
C1103;P044;
C0042;P025;
C0560;P022;
C1624;P023;
C0626;P043;
C0289;P040;
C0851;P001;
C0938;P040;
C0974;P002;
C1102;P044;
C0010;P006;
C0889;P023;
C0688;P049;
C1999;P010;
C0842;P009;
C0545;P001;
C1180;P046;
C0840;P008;
C0746;P036;
C1430;P037;
C1848;P004;
C1766;P050;
C1081;P010;
C1162;P046;
C0714;P013;
C1052;P007;
C0329;P028;
C1496;P014;
C0606;P012;
C1441;P015;
C0106;P047;
C0536;P023;
C1565;P026;
C0836;P008;
C1840;P036;
C0111;P033;
C0507;P017;
C1360;P017;
C0775;P016;
C0229;P019;
C0638;P033;
C0840;P009;
C1527;P015;
C0560;P036;
C0862;P007;
C1837;P010;
C0723;P009;
C1836;P004;
C0299;P002;
C0667;P005;
C0951;P045;
C1487;P009;
C1792;P049;
C0013;P041;
C0730;P022;
C0254;P039;
C0345;P002;
C1909;P002;
C0655;P032;
C0897;P046;
C1845;P001;
C0235;P045;
C1993;P004;
C1565;P005;
C0038;P017;
C1378;P013;
C1788;P048;
C1433;P023;
C1680;P007;
C0555;P007;
C1271;P042;
C1176;P042;
C0493;P003;
C1889;P025;
C1410;P032;
C0660;P031;
C0899;P036;
C1108;P016;
C0190;P029;
C0182;P045;
C1643;P021;
C1111;P046;
C0357;P023;
C1072;P021;
C1948;P044;
C0809;P015;
C1928;P038;
C0660;P017;
C0022;P003;
C0868;P016;
C0485;P008;
C0184;P029;
C1000;P022;
C1171;P005;
C1353;P016;
C0410;P012;
C1165;P009;
C0989;P047;
C0083;P014;
C0302;P045;
C0994;P008;
C1417;P002;
C0853;P034;
C1132;P002;
C0346;P016;
C1247;P037;
C1348;P015;
C0430;P046;
C1319;P032;
C0736;P028;
C1215;P025;
C0031;P008;
C1935;P043;
C0761;P016;
C1030;P017;
C1270;P034;
C1991;P013;
C1387;P025;
C1539;P026;
C0112;P003;
C1097;P041;
C0053;P013;
C0608;P001;
C0743;P016;
C0478;P009;
C1881;P041;
C0108;P037;
C1068;P028;
C0342;P041;
C0934;P006;
C0438;P012;
C0586;P032;
C0962;P017;
C1216;P042;
C1771;P013;
C0535;P014;
C0613;P039;
C1101;P043;
C0967;P034;
C0939;P042;
C1990;P034;
C1945;P046;
C0292;P042;
C0256;P048;
C0213;P026;
C0913;P005;
C1934;P012;
C1325;P012;
C0900;P030;
C0880;P005;
C0454;P022;
C1735;P032;
C1408;P020;
C0139;P043;
C0893;P025;
C1277;P044;
C0339;P006;
C0119;P036;
C1832;P038;
C1424;P010;
C1599;P008;
C0154;P009;
C0603;P034;
C0971;P043;
C0516;P042;
C1591;P033;
C0187;P050;
C0087;P022;
C0824;P001;
C0844;P010;
C1314;P005;
C1753;P038;
C1233;P023;
C0923;P004;
C1681;P043;
C1542;P045;
C0788;P041;
C1035;P018;
C0003;P014;
C0230;P034;
C1447;P045;
C1146;P028;
C1217;P034;
C1683;P012;
C0459;P017;
C1340;P019;
C1349;P028;
C0027;P036;
C1086;P004;
C0920;P036;
C0060;P015;
C0148;P043;
C0871;P012;
C0120;P022;
C1895;P033;
C0120;P006;
C1275;P043;
C0511;P008;
C1803;P049;
C1053;P032;
C1139;P044;
C1084;P036;
C1896;P040;
C1075;P005;
C0692;P010;
C1267;P045;
C1333;P004;
C0044;P047;
C0517;P014;
C1964;P023;
C1524;P040;
C1754;P001;
C0475;P040;
C1748;P036;
C0615;P039;
C1644;P006;
C1623;P012;
C0247;P017;
C1391;P046;
C0492;P006;
C0535;P013;
C0622;P042;
C1555;P040;
C0695;P033;
C0264;P020;
C0342;P006;
C0901;P026;
C0763;P036;
C1175;P012;
C1116;P006;
C0830;P003;
C0841;P036;
C1338;P019;
C0287;P003;
C0094;P020;
C0817;P045;
C1339;P020;
C0098;P028;
C0888;P023;
C0225;P038;
C0422;P043;
C1623;P035;
C1644;P007;
C0321;P043;
C0867;P029;
C1189;P016;
C0099;P049;
C1388;P009;
C1184;P039;
C1722;P026;
C1047;P045;
C0775;P040;
C1282;P048;
C0916;P035;
C0487;P004;
C0579;P027;
C1016;P028;
C0305;P014;
C0848;P021;
C0546;P016;
C1919;P037;
C1171;P022;
C1834;P008;
C1835;P009;
C0446;P023;
C1441;P015;
C0013;P023;
C1728;P020;
C0721;P004;
C0452;P046;
C0390;P021;
C0819;P002;
C0419;P002;
C1946;P046;
C0250;P010;
C1162;P033;
C0503;P007;
C0413;P008;
C1561;P043;
C0576;P014;
C0725;P010;
C1367;P043;
C1410;P049;
C1021;P021;
C1158;P042;
C1215;P038;
C1530;P036;
C0175;P007;
C0632;P045;
C0417;P043;
C1728;P030;
C1142;P019;
C1918;P043;
C0388;P042;
C0606;P037;
C0197;P016;
C0065;P001;
C0134;P040;
C0323;P036;
C1799;P004;
C1425;P038;
C0910;P003;
C0402;P034;
C0957;P008;
C1777;P037;
C0713;P026;
C1451;P014;
C0999;P047;
C0425;P036;
C0286;P037;
C0474;P050;
C0799;P046;
C1466;P034;
C0510;P047;
C0660;P003;
C0416;P019;
C0658;P006;
C1862;P017;
C1911;P032;
C1446;P021;
C1601;P022;
C1029;P007;
C1391;P028;
C1138;P014;
C1187;P021;
C1403;P033;
C0836;P037;
C0981;P004;
C1491;P023;
C1069;P020;
C1588;P008;
C0382;P020;
C1379;P011;
C1800;P021;
C1787;P003;
C1274;P043;
C0473;P009;
C1212;P034;
C1969;P042;
C1709;P021;
C0128;P005;
C0477;P044;
C1801;P021;
C0688;P040;
C0607;P038;
C0303;P050;
C0869;P016;
C0889;P006;
C1042;P020;
C0363;P002;
C0984;P001;
C0671;P009;
C1133;P002;
C0910;P019;
C1261;P016;
C0792;P045;
C0654;P047;
C1414;P043;
C1083;P008;
C0615;P002;
C1328;P001;
C1215;P042;
C1205;P012;
C1346;P015;
C1199;P010;
C0425;P042;
C1392;P019;
C1985;P047;
C1826;P004;
C1628;P040;
C0640;P017;
C1039;P020;
C0002;P001;
C1561;P008;
C0856;P029;
C1756;P011;
C1471;P046;
C1279;P045;
C1411;P001;
C0376;P016;
C0570;P023;
C1642;P004;
C0948;P042;
C0388;P020;
C1124;P006;
C0720;P046;
C0294;P015;
C1543;P019;
C1978;P011;
C0688;P043;
C0196;P040;
C0668;P011;
C0932;P040;
C0228;P010;
C0415;P004;
C0612;P038;
C1281;P029;
C1273;P029;
C1130;P047;
C0086;P022;
C1379;P033;
C1277;P038;
C0277;P037;
C0482;P012;
C1793;P014;
C1507;P014;
C0341;P015;
C0110;P011;
C0814;P044;
C1131;P017;
C1539;P034;
C1173;P050;
C0818;P022;
C1291;P045;
C0001;P001;
C1042;P022;
C0108;P037;
C1984;P029;
C0806;P046;
C0625;P009;
C0152;P019;
C1841;P011;
C1974;P010;
C1150;P033;
C1607;P037;
C0990;P006;
C1705;P023;
C1641;P003;
C1964;P036;
C1722;P011;
C1353;P016;
C1227;P019;
C1340;P036;
C0296;P009;
C0384;P044;
C1166;P041;
C1461;P047;
C1913;P035;
C0996;P017;
C1075;P016;
C0824;P004;
C0673;P002;
C0884;P019;
C0760;P036;
C1586;P041;
C0053;P049;
C0456;P014;
C0406;P032;
C0559;P022;
C0623;P043;
C0630;P023;
C0688;P010;
C0189;P033;
C0897;P046;
C0387;P011;
C0163;P015;
C1611;P043;
C1267;P043;
C1800;P033;
C0334;P022;
C1822;P005;
C1639;P009;
C1666;P017;
C1302;P005;
C1186;P047;
C0793;P023;
C0848;P001;
C1067;P023;
C1617;P044;
C1446;P003;
C0941;P042;
C1404;P020;
C1777;P045;
C1168;P043;
C0671;P006;
C1082;P046;
C0893;P022;
C1006;P022;
C1211;P050;
C1726;P003;
C1906;P029;
C0177;P002;
C0198;P008;
C1884;P044;
C1171;P034;
C1766;P024;
C0212;P014;
C1519;P013;
C0415;P032;
C0553;P019;
C0452;P007;
C1951;P047;
C0975;P019;
C0699;P010;
C0531;P009;
C1910;P034;
C0866;P019;
C1859;P015;
C0746;P036;
C1096;P032;
C1705;P036;
C1992;P023;
C0453;P036;
C1749;P036;
C1028;P036;
C0663;P029;
C1787;P016;
C1596;P046;
C1985;P019;
C0207;P040;
C1498;P006;
C1175;P012;
C0282;P019;
C0470;P048;
C1889;P042;
C1338;P002;
C0708;P014;
C1458;P047;
C0882;P022;
C0629;P017;
C0595;P017;
C0762;P043;
C1281;P041;
C0631;P028;
C0920;P045;
C1096;P041;
C0897;P025;
C0491;P008;
C1941;P020;
C0614;P033;
C0870;P047;
C1260;P019;
C0978;P044;
C0343;P012;
C0919;P014;
C1444;P034;
C0919;P014;
C0788;P042;
C1655;P033;
C0014;P029;
C1358;P002;
C0080;P001;
C0489;P040;
C1424;P046;
C0522;P040;
C1799;P009;
C1138;P017;
C0741;P028;
C0141;P023;
C1836;P012;
C1762;P017;
C1376;P046;
C1178;P012;
C0826;P005;
C1672;P050;
C1467;P016;
C0554;P020;
C1084;P038;
C1309;P017;
C1582;P033;
C0087;P015;
C1096;P004;
C0175;P030;
C1659;P006;
C1688;P050;
C0706;P014;
C0201;P042;
C1130;P050;
C0286;P004;
C1464;P007;
C1679;P040;
C0098;P022;
C1655;P016;
C0604;P042;
C0898;P015;
C1190;P016;
C0627;P043;
C1361;P042;
C0714;P043;
C0784;P042;
C1557;P023;
C0770;P019;
C1530;P015;
C1929;P041;
C0569;P034;
C0486;P005;
C1140;P003;
C0307;P013;
C0570;P016;
C1124;P049;
C0621;P010;
C0251;P046;
C0622;P042;
C1122;P026;
C0820;P019;
C1471;P017;
C0921;P028;
C1086;P022;
C0197;P042;
C1523;P034;
C0954;P033;
C0725;P020;
C0337;P007;
C1368;P036;
C1380;P033;
C0297;P009;
C0671;P008;
C0720;P043;
C0220;P014;
C1680;P007;
C0794;P041;
C0669;P005;
C0810;P046;
C1473;P036;
C1362;P040;
C0992;P028;
C1486;P036;
C0868;P003;
C0373;P026;
C1965;P026;
C0357;P036;
C1796;P036;
C0738;P026;
C1413;P030;
C0793;P045;
C1020;P002;
C0313;P040;
C1127;P001;
C0935;P040;
C1783;P039;
C0715;P040;
C0460;P028;
C0963;P047;
C1870;P017;
C0308;P045;
C1093;P005;
C0576;P007;
C1721;P019;
C0782;P048;
C1405;P016;
C1428;P039;
C1690;P049;
C0948;P001;
C1333;P047;
C0049;P021;
C1823;P040;
C0832;P006;
C1116;P047;
C0591;P029;
C0787;P043;
C1993;P009;
C1553;P004;
C0410;P032;
C1215;P025;
C0013;P003;
C1483;P043;
C1371;P023;
C1677;P023;
C1636;P032;
C1273;P043;
C1508;P003;
C0564;P015;
C1084;P038;
C1334;P008;
C1191;P043;
C0070;P004;
C1074;P017;
C0546;P006;
C1534;P005;
C0744;P009;
C1311;P003;
C1016;P042;
C1353;P032;
C0072;P033;
C1417;P002;
C1543;P007;
C0607;P038;
C1054;P025;
C0985;P015;
C0291;P032;
C1235;P011;
C1955;P022;
C1074;P021;
C1434;P038;
C0629;P002;
C0377;P006;
C1287;P047;
C1175;P005;
C1064;P032;
C1921;P038;
C0168;P001;
C1246;P037;
C0485;P003;
C1217;P025;
C0541;P006;
C1549;P017;
C1168;P047;
C0630;P023;
C1328;P016;
C0643;P013;
C1426;P041;
C1667;P014;
C1202;P019;
C1705;P023;
C1810;P049;
C0160;P005;
C1416;P037;
C1904;P002;
C0629;P024;
C0825;P017;
C0311;P040;
C1450;P043;
C0242;P034;
C1981;P016;
C1075;P036;
C1830;P017;
C0814;P050;
C1775;P045;
C1683;P016;
C1507;P043;
C1521;P048;
C0599;P033;
C0657;P002;
C1124;P033;
C0347;P043;
C1732;P032;
C0182;P045;
C0264;P032;
C1862;P017;
C1079;P007;
C1586;P038;
C0702;P043;
C0348;P032;
C1380;P015;
C0518;P009;
C0707;P017;
C1324;P033;
C1874;P009;
C0593;P009;
C0244;P044;
C1617;P012;
C0613;P048;
C0782;P005;
C1848;P016;
C0394;P002;
C0766;P032;
C0693;P005;
C0361;P005;
C0930;P037;
C0980;P036;
C1552;P010;
C1383;P015;
C1085;P044;
C0321;P037;
C1265;P012;
C1849;P017;
C1241;P023;
C1106;P024;
C1953;P019;
C1276;P044;
C1612;P043;
C1493;P007;
C0910;P033;
C1712;P044;
C1625;P028;
C1887;P009;
C0375;P010;
C1222;P028;
C1816;P004;
C1751;P040;
C0572;P023;
C0420;P017;
C0207;P039;
C0646;P023;
C0360;P010;
C0652;P012;
C1803;P018;
C1626;P009;
C1197;P015;
C1579;P017;
C0327;P003;
C0718;P008;
C1479;P022;
C0697;P010;
C0381;P014;
C0698;P032;
C0089;P013;
C1573;P047;
C0596;P034;
C1708;P021;
C1254;P019;
C0263;P007;
C0300;P044;
C0840;P008;
C1799;P002;
C1559;P023;
C1763;P040;
C1967;P004;
C0092;P043;
C1321;P010;
C0549;P017;
C0270;P009;
C1141;P021;
C0564;P018;
C1696;P047;
C0506;P048;
C0610;P010;
C1895;P010;
C1605;P002;
C1262;P041;
C1086;P041;
C0776;P012;
C0399;P033;
C0663;P041;
C0846;P023;
C0309;P047;
C1664;P046;
C0239;P019;
C0651;P036;
C0222;P015;
C0344;P034;
C1004;P009;
C0522;P009;
C0020;P004;
C0554;P006;
C1017;P030;
C0689;P023;
C1779;P008;
C1362;P005;
C1540;P007;
C0032;P007;
C1810;P047;
C0203;P022;
C1153;P013;
C1382;P023;
C0020;P007;
C1056;P009;
C1707;P004;
C0139;P034;
C1302;P013;
C0204;P039;
C0869;P038;
C0404;P015;
C1498;P015;
C0363;P040;
C1008;P010;
C1292;P037;
C1375;P050;
C0282;P047;
C1016;P013;
C1922;P038;
C1447;P039;
C0552;P019;
C1756;P039;
C0039;P011;
C1690;P017;
C0486;P003;
C0772;P042;
C0072;P033;
C0379;P012;
C1306;P002;
C0284;P046;
C1569;P028;
C1096;P045;
C1589;P017;
C0455;P045;
C1596;P038;
C1578;P047;
C0419;P003;
C0529;P011;
C1410;P048;
C0890;P037;
C0568;P030;
C0416;P011;
C0732;P047;
C1381;P023;
C0192;P007;
C1395;P029;
C0400;P026;
C0167;P015;
C1837;P010;
C1907;P013;
C0289;P040;
C0764;P025;
C0016;P050;
C1327;P019;
C0299;P034;
C0117;P019;
C1309;P003;
C0037;P005;
C0094;P015;
C1315;P038;
C0574;P046;
C0259;P032;
C1494;P040;
C0510;P045;
C1890;P025;
C1864;P016;
C0819;P001;
C1495;P007;
C0989;P047;
C1840;P042;
C0949;P044;
C1366;P020;
C1313;P037;
C0131;P038;
C1386;P041;
C1108;P001;
C0774;P017;
C0717;P033;
C1819;P001;
C1521;P014;
C1497;P044;
C1939;P043;
C1604;P026;
C1969;P029;
C0753;P033;
C1927;P040;
C0606;P009;
C1316;P036;
C0053;P005;
C0544;P003;
C1690;P011;
C1206;P020;
C0722;P033;
C1910;P022;
C1509;P010;
C0238;P009;
C1026;P047;
C0034;P008;
C0108;P032;
C1776;P045;
C0498;P006;
C1807;P011;
C1819;P003;
C0418;P042;
C0350;P050;
C1274;P041;
C1269;P011;
C0134;P033;
C1199;P019;
C0984;P045;
C1335;P012;
C0274;P010;
C1243;P013;
C0510;P047;
C1546;P047;
C1111;P032;
C1712;P044;
C1153;P006;
C0556;P041;
C1503;P049;
C0805;P022;
C0777;P023;
C0453;P021;
C0261;P042;
C0187;P043;
C0517;P006;
C0605;P037;
C0255;P016;
C1577;P003;
C0865;P015;
C1115;P005;
C0903;P016;
C1028;P036;
C0302;P040;
C1808;P043;
C1565;P024;
C1282;P045;
C0468;P048;
C1373;P019;
C0306;P026;
C0872;P008;
C1807;P017;
C1479;P002;
C0872;P030;
C1204;P032;
C0199;P009;
C0739;P011;
C1552;P039;
C0857;P013;
C0243;P029;
C1300;P002;
C1275;P033;
C1216;P025;
C1469;P008;
C1522;P013;
C1075;P004;
C1113;P009;
C0380;P046;
C0990;P002;
C0748;P032;
C0284;P036;
C0984;P023;
C1578;P016;
C0499;P006;
C0139;P043;
C0403;P011;
C0870;P028;
C1699;P017;
C0311;P017;
C0132;P044;
C0324;P003;
C1096;P020;
C0366;P012;
C1016;P014;
